date,district,pm25,pm10,no2,o3,so2,no,co,nh3,hcho,chocho,nmvoc,pans,dust,pm10_sea_salt,pm_wildfire,ec_residential,ec_total,pm25_nh4,pm25_no3,pm25_so4,pm25_om,sia,pm25_lag1,pm25_lag2,pm25_lag3,pm25_lag4,pm25_lag5,pm25_lag6,pm25_lag7,pm10_lag1,pm10_lag2,pm10_lag3,pm10_lag4,pm10_lag5,pm10_lag6,pm10_lag7,no2_lag1,no2_lag2,no2_lag3,no2_lag4,no2_lag5,no2_lag6,no2_lag7,o3_lag1,o3_lag2,o3_lag3,o3_lag4,o3_lag5,o3_lag6,o3_lag7,so2_lag1,so2_lag2,so2_lag3,so2_lag4,so2_lag5,so2_lag6,so2_lag7,no_lag1,no_lag2,no_lag3,no_lag4,no_lag5,no_lag6,no_lag7,co_lag1,co_lag2,co_lag3,co_lag4,co_lag5,co_lag6,co_lag7,nh3_lag1,nh3_lag2,nh3_lag3,nh3_lag4,nh3_lag5,nh3_lag6,nh3_lag7,dust_lag1,dust_lag2,dust_lag3,dust_lag4,dust_lag5,dust_lag6,dust_lag7
2025-01-01,Tempelhof-Schöneberg,8.292923927307129,10.859326362609863,6.4186577796936035,56.861419677734375,1.3073387145996094,0.20505447685718536,167.94642639160156,0.47476544976234436,0.5156885385513306,0.015578110702335835,13.31509017944336,0.7125571370124817,1.180706262588501,0.301380455493927,0.007702523842453957,0.08108758181333542,0.20807625353336334,0.8237056732177734,1.6799019575119019,1.0214959383010864,1.981859564781189,3.515106439590454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-01,Treptow-Köpenick,8.708587646484375,11.311118125915527,6.471039295196533,57.425228118896484,1.3031991720199585,0.1592213660478592,170.47531127929688,0.44550731778144836,0.5244953632354736,0.015827978029847145,13.234997749328613,0.719141960144043,1.2104545831680298,0.2893970012664795,0.007760569918900728,0.0836367979645729,0.21072320640087128,0.8220128417015076,1.7282270193099976,1.0010634660720825,2.0019924640655518,3.554651975631714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-02,Charlottenburg-Wilmersdorf,4.28812837600708,7.832588195800781,7.290028095245361,66.95596313476562,1.7254148721694946,0.32448074221611023,160.749267578125,0.5994496941566467,0.19307030737400055,0.0033441781997680664,14.740376472473145,0.4823351204395294,0.1450202614068985,3.4753506183624268,0.007786319125443697,0.045339614152908325,0.09944529086351395,0.18464159965515137,0.28639665246009827,0.2558840811252594,0.8723072409629822,0.7846056818962097,8.402449607849121,,,,,,,10.911200523376465,,,,,,,7.173549652099609,,,,,,,55.97775650024414,,,,,,,1.529468059539795,,,,,,,0.22135283052921295,,,,,,,164.5178680419922,,,,,,,0.4922395646572113,,,,,,,1.2127400636672974,,,,,,
2025-01-02,Friedrichshain-Kreuzberg,4.310262203216553,7.777805805206299,8.5227632522583,65.98314666748047,1.7773479223251343,0.31574931740760803,164.1011505126953,0.6215195059776306,0.20472942292690277,0.003277076641097665,16.59610939025879,0.4849837124347687,0.12749119102954865,3.4275245666503906,0.0075248596258461475,0.0435960553586483,0.10143313556909561,0.18685536086559296,0.29330673813819885,0.260787695646286,0.889076292514801,0.7856419682502747,8.459352493286133,,,,,,,10.878231048583984,,,,,,,7.839927673339844,,,,,,,55.59645462036133,,,,,,,1.5451375246047974,,,,,,,0.21103449165821075,,,,,,,167.66482543945312,,,,,,,0.5173289775848389,,,,,,,1.1861940622329712,,,,,,
2025-01-02,Lichtenberg,4.273238658905029,7.8958740234375,8.589740753173828,65.7992935180664,1.9063929319381714,0.2778318226337433,166.2831268310547,0.6033877730369568,0.21074950695037842,0.003382850205525756,16.121356964111328,0.48743414878845215,0.10584450513124466,3.3720862865448,0.007243094500154257,0.04567575082182884,0.09853023290634155,0.18748097121715546,0.28681614995002747,0.2585918605327606,0.897942304611206,0.7896820902824402,8.556941032409668,,,,,,,10.695079803466797,,,,,,,7.531907558441162,,,,,,,55.70072555541992,,,,,,,1.5509902238845825,,,,,,,0.17779189348220825,,,,,,,168.9120330810547,,,,,,,0.5030176043510437,,,,,,,1.188666820526123,,,,,,
2025-01-02,Marzahn-Hellersdorf,4.09930944442749,7.604917049407959,8.147358894348145,65.27164459228516,1.6952805519104004,0.2225717455148697,165.45994567871094,0.5786029100418091,0.2109169363975525,0.0033380978275090456,14.115519523620605,0.4887374937534332,0.08940844982862473,3.2989158630371094,0.007139408495277166,0.04604700580239296,0.09672116488218307,0.183674618601799,0.2829635441303253,0.2537250816822052,0.8970627784729004,0.7771407961845398,8.58707046508789,,,,,,,10.544561386108398,,,,,,,6.712380886077881,,,,,,,56.11909103393555,,,,,,,1.3060886859893799,,,,,,,0.12790967524051666,,,,,,,169.99322509765625,,,,,,,0.45422911643981934,,,,,,,1.1896332502365112,,,,,,
2025-01-02,Mitte,4.28812837600708,7.832588195800781,7.290028095245361,66.95596313476562,1.7254148721694946,0.32448074221611023,160.749267578125,0.5994496941566467,0.19307030737400055,0.0033441781997680664,14.740376472473145,0.4823351204395294,0.1450202614068985,3.4753506183624268,0.007786319125443697,0.045339614152908325,0.09944529086351395,0.18464159965515137,0.28639665246009827,0.2558840811252594,0.8723072409629822,0.7846056818962097,8.402449607849121,,,,,,,10.911200523376465,,,,,,,7.173549652099609,,,,,,,55.97775650024414,,,,,,,1.529468059539795,,,,,,,0.22135283052921295,,,,,,,164.5178680419922,,,,,,,0.4922395646572113,,,,,,,1.2127400636672974,,,,,,
2025-01-02,Neukölln,4.5143046379089355,8.231423377990723,7.906429767608643,67.06294250488281,1.701255202293396,0.3234194815158844,167.23660278320312,0.6637473702430725,0.21365445852279663,0.00368922739289701,16.668533325195312,0.4929087460041046,0.15023089945316315,3.381863832473755,0.008898484520614147,0.0466550774872303,0.10478988289833069,0.19828833639621735,0.3213459253311157,0.2747039794921875,0.9690618515014648,0.8261116147041321,8.763748168945312,,,,,,,11.449200630187988,,,,,,,6.669807434082031,,,,,,,57.13552474975586,,,,,,,1.331591010093689,,,,,,,0.19298221170902252,,,,,,,170.30799865722656,,,,,,,0.480958491563797,,,,,,,1.273453712463379,,,,,,
2025-01-02,Pankow,4.310262203216553,7.777805805206299,8.5227632522583,65.98314666748047,1.7773479223251343,0.31574931740760803,164.1011505126953,0.6215195059776306,0.20472942292690277,0.003277076641097665,16.59610939025879,0.4849837124347687,0.12749119102954865,3.4275245666503906,0.0075248596258461475,0.0435960553586483,0.10143313556909561,0.18685536086559296,0.29330673813819885,0.260787695646286,0.889076292514801,0.7856419682502747,8.459352493286133,,,,,,,10.878231048583984,,,,,,,7.839927673339844,,,,,,,55.59645462036133,,,,,,,1.5451375246047974,,,,,,,0.21103449165821075,,,,,,,167.66482543945312,,,,,,,0.5173289775848389,,,,,,,1.1861940622329712,,,,,,
2025-01-02,Reinickendorf,4.28812837600708,7.832588195800781,7.290028095245361,66.95596313476562,1.7254148721694946,0.32448074221611023,160.749267578125,0.5994496941566467,0.19307030737400055,0.0033441781997680664,14.740376472473145,0.4823351204395294,0.1450202614068985,3.4753506183624268,0.007786319125443697,0.045339614152908325,0.09944529086351395,0.18464159965515137,0.28639665246009827,0.2558840811252594,0.8723072409629822,0.7846056818962097,8.402449607849121,,,,,,,10.911200523376465,,,,,,,7.173549652099609,,,,,,,55.97775650024414,,,,,,,1.529468059539795,,,,,,,0.22135283052921295,,,,,,,164.5178680419922,,,,,,,0.4922395646572113,,,,,,,1.2127400636672974,,,,,,
2025-01-02,Spandau,3.9999923706054688,7.354318141937256,5.559912204742432,67.8175277709961,1.4887291193008423,0.26333940029144287,157.3147735595703,0.547153651714325,0.17913652956485748,0.0028428183868527412,11.404621124267578,0.4798921048641205,0.12659825384616852,3.573727607727051,0.007978525012731552,0.043284688144922256,0.09172312170267105,0.17679321765899658,0.26137495040893555,0.24431951344013214,0.8230071663856506,0.7443415522575378,8.174094200134277,,,,,,,10.593300819396973,,,,,,,5.949967861175537,,,,,,,56.624088287353516,,,,,,,1.33316171169281,,,,,,,0.18086397647857666,,,,,,,157.80819702148438,,,,,,,0.4225751459598541,,,,,,,1.1784871816635132,,,,,,
2025-01-02,Steglitz-Zehlendorf,3.9989490509033203,7.430997371673584,4.855714321136475,68.4090347290039,1.2853457927703857,0.2251780778169632,158.7718048095703,0.5452911257743835,0.18575827777385712,0.0032613289076834917,11.41793155670166,0.4877457916736603,0.11049025505781174,3.4656622409820557,0.009898046031594276,0.04451678320765495,0.09061354398727417,0.17883408069610596,0.2764962315559387,0.24165703356266022,0.8545523285865784,0.7549786567687988,7.981197357177734,,,,,,,10.09744644165039,,,,,,,4.999548435211182,,,,,,,57.453094482421875,,,,,,,0.9409615993499756,,,,,,,0.14217419922351837,,,,,,,161.26499938964844,,,,,,,0.4081549346446991,,,,,,,1.142351508140564,,,,,,
2025-01-02,Tempelhof-Schöneberg,4.198886871337891,7.734399318695068,7.00657320022583,67.6665267944336,1.568720817565918,0.33641135692596436,166.9901580810547,0.6221899390220642,0.20076853036880493,0.00361909088678658,14.916739463806152,0.4906264543533325,0.1279672235250473,3.398223638534546,0.009439588524401188,0.04634542763233185,0.09940565377473831,0.19266651570796967,0.31105801463127136,0.259744793176651,0.907084047794342,0.8001821637153625,8.292923927307129,,,,,,,10.859326362609863,,,,,,,6.4186577796936035,,,,,,,56.861419677734375,,,,,,,1.3073387145996094,,,,,,,0.20505447685718536,,,,,,,167.94642639160156,,,,,,,0.47476544976234436,,,,,,,1.180706262588501,,,,,,
2025-01-02,Treptow-Köpenick,4.603849411010742,8.219643592834473,8.20245361328125,66.4182357788086,1.764363408088684,0.2867627739906311,169.07032775878906,0.6563405394554138,0.2249501496553421,0.0038654354866594076,16.6660099029541,0.4959498643875122,0.15441720187664032,3.3499526977539062,0.008590128272771835,0.04875779524445534,0.10572480410337448,0.19815146923065186,0.3187340795993805,0.27880147099494934,0.9967218041419983,0.829125165939331,8.708587646484375,,,,,,,11.311118125915527,,,,,,,6.471039295196533,,,,,,,57.425228118896484,,,,,,,1.3031991720199585,,,,,,,0.1592213660478592,,,,,,,170.47531127929688,,,,,,,0.44550731778144836,,,,,,,1.2104545831680298,,,,,,
2025-01-03,Charlottenburg-Wilmersdorf,3.45754075050354,6.118919372558594,6.275798320770264,70.05176544189453,1.6530494689941406,0.2183716744184494,170.228271484375,0.5241948962211609,0.15779933333396912,0.00195880769751966,12.201976776123047,0.49820828437805176,0.003572779707610607,2.518151044845581,0.00829597469419241,0.0363941565155983,0.08649557828903198,0.22530031204223633,0.476630836725235,0.15796111524105072,0.6354448795318604,0.9751760959625244,4.28812837600708,8.402449607849121,,,,,,7.832588195800781,10.911200523376465,,,,,,7.290028095245361,7.173549652099609,,,,,,66.95596313476562,55.97775650024414,,,,,,1.7254148721694946,1.529468059539795,,,,,,0.32448074221611023,0.22135283052921295,,,,,,160.749267578125,164.5178680419922,,,,,,0.5994496941566467,0.4922395646572113,,,,,,0.1450202614068985,1.2127400636672974,,,,,
2025-01-03,Friedrichshain-Kreuzberg,3.5034685134887695,6.218242168426514,7.224339962005615,69.46812438964844,1.6342540979385376,0.21413087844848633,171.05406188964844,0.5405591130256653,0.16365261375904083,0.0019709898624569178,13.452442169189453,0.4996325671672821,0.0035846226383000612,2.487943649291992,0.008634166792035103,0.03514833375811577,0.08689409494400024,0.23397789895534515,0.4818148612976074,0.15929646790027618,0.6040158867835999,1.0070016384124756,4.310262203216553,8.459352493286133,,,,,,7.777805805206299,10.878231048583984,,,,,,8.5227632522583,7.839927673339844,,,,,,65.98314666748047,55.59645462036133,,,,,,1.7773479223251343,1.5451375246047974,,,,,,0.31574931740760803,0.21103449165821075,,,,,,164.1011505126953,167.66482543945312,,,,,,0.6215195059776306,0.5173289775848389,,,,,,0.12749119102954865,1.1861940622329712,,,,,
2025-01-03,Lichtenberg,3.563845634460449,6.315713405609131,7.003366470336914,69.46942138671875,1.7118397951126099,0.18016882240772247,170.17117309570312,0.517634391784668,0.16650745272636414,0.001987881027162075,12.99346923828125,0.49882617592811584,0.0036047541070729494,2.429603338241577,0.008870219811797142,0.03499344363808632,0.085683174431324,0.23460596799850464,0.46569812297821045,0.15547479689121246,0.5923560857772827,1.0094146728515625,4.273238658905029,8.556941032409668,,,,,,7.8958740234375,10.695079803466797,,,,,,8.589740753173828,7.531907558441162,,,,,,65.7992935180664,55.70072555541992,,,,,,1.9063929319381714,1.5509902238845825,,,,,,0.2778318226337433,0.17779189348220825,,,,,,166.2831268310547,168.9120330810547,,,,,,0.6033877730369568,0.5030176043510437,,,,,,0.10584450513124466,1.188666820526123,,,,,
2025-01-03,Marzahn-Hellersdorf,3.45752215385437,6.221479415893555,6.482138156890869,69.28943634033203,1.6504459381103516,0.13645707070827484,168.0104522705078,0.4716372787952423,0.16452044248580933,0.00196580751799047,11.077884674072266,0.49763014912605286,0.0036367287393659353,2.466830015182495,0.008913795463740826,0.0354183167219162,0.08488672226667404,0.23218031227588654,0.4527808427810669,0.1538253277540207,0.5842149257659912,0.9812526702880859,4.09930944442749,8.58707046508789,,,,,,7.604917049407959,10.544561386108398,,,,,,8.147358894348145,6.712380886077881,,,,,,65.27164459228516,56.11909103393555,,,,,,1.6952805519104004,1.3060886859893799,,,,,,0.2225717455148697,0.12790967524051666,,,,,,165.45994567871094,169.99322509765625,,,,,,0.5786029100418091,0.45422911643981934,,,,,,0.08940844982862473,1.1896332502365112,,,,,
2025-01-03,Mitte,3.45754075050354,6.118919372558594,6.275798320770264,70.05176544189453,1.6530494689941406,0.2183716744184494,170.228271484375,0.5241948962211609,0.15779933333396912,0.00195880769751966,12.201976776123047,0.49820828437805176,0.003572779707610607,2.518151044845581,0.00829597469419241,0.0363941565155983,0.08649557828903198,0.22530031204223633,0.476630836725235,0.15796111524105072,0.6354448795318604,0.9751760959625244,4.28812837600708,8.402449607849121,,,,,,7.832588195800781,10.911200523376465,,,,,,7.290028095245361,7.173549652099609,,,,,,66.95596313476562,55.97775650024414,,,,,,1.7254148721694946,1.529468059539795,,,,,,0.32448074221611023,0.22135283052921295,,,,,,160.749267578125,164.5178680419922,,,,,,0.5994496941566467,0.4922395646572113,,,,,,0.1450202614068985,1.2127400636672974,,,,,
2025-01-03,Neukölln,3.5519983768463135,6.326435565948486,6.666329860687256,70.14899444580078,1.6383399963378906,0.21689295768737793,173.6156463623047,0.5400622487068176,0.16844218969345093,0.002089188201352954,13.410724639892578,0.49896273016929626,0.003724954789504409,2.44258189201355,0.013934705406427383,0.03460964187979698,0.08329401165246964,0.23876260221004486,0.5041220188140869,0.1711721569299698,0.6559956073760986,1.0215877294540405,4.5143046379089355,8.763748168945312,,,,,,8.231423377990723,11.449200630187988,,,,,,7.906429767608643,6.669807434082031,,,,,,67.06294250488281,57.13552474975586,,,,,,1.701255202293396,1.331591010093689,,,,,,0.3234194815158844,0.19298221170902252,,,,,,167.23660278320312,170.30799865722656,,,,,,0.6637473702430725,0.480958491563797,,,,,,0.15023089945316315,1.273453712463379,,,,,
2025-01-03,Pankow,3.5034685134887695,6.218242168426514,7.224339962005615,69.46812438964844,1.6342540979385376,0.21413087844848633,171.05406188964844,0.5405591130256653,0.16365261375904083,0.0019709898624569178,13.452442169189453,0.4996325671672821,0.0035846226383000612,2.487943649291992,0.008634166792035103,0.03514833375811577,0.08689409494400024,0.23397789895534515,0.4818148612976074,0.15929646790027618,0.6040158867835999,1.0070016384124756,4.310262203216553,8.459352493286133,,,,,,7.777805805206299,10.878231048583984,,,,,,8.5227632522583,7.839927673339844,,,,,,65.98314666748047,55.59645462036133,,,,,,1.7773479223251343,1.5451375246047974,,,,,,0.31574931740760803,0.21103449165821075,,,,,,164.1011505126953,167.66482543945312,,,,,,0.6215195059776306,0.5173289775848389,,,,,,0.12749119102954865,1.1861940622329712,,,,,
2025-01-03,Reinickendorf,3.45754075050354,6.118919372558594,6.275798320770264,70.05176544189453,1.6530494689941406,0.2183716744184494,170.228271484375,0.5241948962211609,0.15779933333396912,0.00195880769751966,12.201976776123047,0.49820828437805176,0.003572779707610607,2.518151044845581,0.00829597469419241,0.0363941565155983,0.08649557828903198,0.22530031204223633,0.476630836725235,0.15796111524105072,0.6354448795318604,0.9751760959625244,4.28812837600708,8.402449607849121,,,,,,7.832588195800781,10.911200523376465,,,,,,7.290028095245361,7.173549652099609,,,,,,66.95596313476562,55.97775650024414,,,,,,1.7254148721694946,1.529468059539795,,,,,,0.32448074221611023,0.22135283052921295,,,,,,160.749267578125,164.5178680419922,,,,,,0.5994496941566467,0.4922395646572113,,,,,,0.1450202614068985,1.2127400636672974,,,,,
2025-01-03,Spandau,3.345079183578491,5.8705363273620605,4.894379615783691,70.96485137939453,1.38180673122406,0.18934911489486694,167.52273559570312,0.4775196313858032,0.1486321985721588,0.0018597765592858195,9.53744125366211,0.49528348445892334,0.003558568889275193,2.514286518096924,0.007923995144665241,0.03623238578438759,0.07906728237867355,0.20725028216838837,0.44898346066474915,0.15036225318908691,0.6042219996452332,0.90043044090271,3.9999923706054688,8.174094200134277,,,,,,7.354318141937256,10.593300819396973,,,,,,5.559912204742432,5.949967861175537,,,,,,67.8175277709961,56.624088287353516,,,,,,1.4887291193008423,1.33316171169281,,,,,,0.26333940029144287,0.18086397647857666,,,,,,157.3147735595703,157.80819702148438,,,,,,0.547153651714325,0.4225751459598541,,,,,,0.12659825384616852,1.1784871816635132,,,,,
2025-01-03,Steglitz-Zehlendorf,3.301184892654419,5.977428913116455,4.489944934844971,71.61497497558594,1.2267729043960571,0.17358815670013428,168.58961486816406,0.4586900770664215,0.15336035192012787,0.0019502503564581275,9.642638206481934,0.4957483112812042,0.0037125202361494303,2.465210437774658,0.014333943836390972,0.03722522407770157,0.07843374460935593,0.20850332081317902,0.4602142870426178,0.15136176347732544,0.5807334780693054,0.9084484577178955,3.9989490509033203,7.981197357177734,,,,,,7.430997371673584,10.09744644165039,,,,,,4.855714321136475,4.999548435211182,,,,,,68.4090347290039,57.453094482421875,,,,,,1.2853457927703857,0.9409615993499756,,,,,,0.2251780778169632,0.14217419922351837,,,,,,158.7718048095703,161.26499938964844,,,,,,0.5452911257743835,0.4081549346446991,,,,,,0.11049025505781174,1.142351508140564,,,,,
2025-01-03,Tempelhof-Schöneberg,3.4703996181488037,6.128490924835205,6.2439141273498535,70.60275268554688,1.5378832817077637,0.23019520938396454,172.3065948486328,0.5146164298057556,0.16449686884880066,0.0020533220376819372,12.13491153717041,0.49801555275917053,0.0037077832967042923,2.4773426055908203,0.014125127345323563,0.0364251434803009,0.08268801122903824,0.22894661128520966,0.4857914447784424,0.16389639675617218,0.6170967817306519,0.987759530544281,4.198886871337891,8.292923927307129,,,,,,7.734399318695068,10.859326362609863,,,,,,7.00657320022583,6.4186577796936035,,,,,,67.6665267944336,56.861419677734375,,,,,,1.568720817565918,1.3073387145996094,,,,,,0.33641135692596436,0.20505447685718536,,,,,,166.9901580810547,167.94642639160156,,,,,,0.6221899390220642,0.47476544976234436,,,,,,0.1279672235250473,1.180706262588501,,,,,
2025-01-03,Treptow-Köpenick,3.559964418411255,6.269237995147705,6.701129913330078,69.80899810791016,1.6887845993041992,0.18013472855091095,172.52777099609375,0.5193169713020325,0.1689734309911728,0.0021071245428174734,12.861180305480957,0.49735066294670105,0.0037012696266174316,2.391495704650879,0.014237609691917896,0.036304350942373276,0.08415788412094116,0.23666320741176605,0.500504195690155,0.16686898469924927,0.6307966709136963,0.9982612133026123,4.603849411010742,8.708587646484375,,,,,,8.219643592834473,11.311118125915527,,,,,,8.20245361328125,6.471039295196533,,,,,,66.4182357788086,57.425228118896484,,,,,,1.764363408088684,1.3031991720199585,,,,,,0.2867627739906311,0.1592213660478592,,,,,,169.07032775878906,170.47531127929688,,,,,,0.6563405394554138,0.44550731778144836,,,,,,0.15441720187664032,1.2104545831680298,,,,,
2025-01-04,Charlottenburg-Wilmersdorf,7.905681133270264,11.338252067565918,11.62079906463623,60.61016845703125,2.43349289894104,0.3996807038784027,211.95567321777344,0.8170337677001953,0.3105570673942566,0.003853440983220935,17.604001998901367,0.5419837236404419,0.005046537145972252,2.2617385387420654,0.00899872649461031,0.09402885288000107,0.17682069540023804,0.7143283486366272,2.1484642028808594,0.29575470089912415,1.3968430757522583,3.3807880878448486,3.45754075050354,4.28812837600708,8.402449607849121,,,,,6.118919372558594,7.832588195800781,10.911200523376465,,,,,6.275798320770264,7.290028095245361,7.173549652099609,,,,,70.05176544189453,66.95596313476562,55.97775650024414,,,,,1.6530494689941406,1.7254148721694946,1.529468059539795,,,,,0.2183716744184494,0.32448074221611023,0.22135283052921295,,,,,170.228271484375,160.749267578125,164.5178680419922,,,,,0.5241948962211609,0.5994496941566467,0.4922395646572113,,,,,0.003572779707610607,0.1450202614068985,1.2127400636672974,,,,
