date,district,population,pop_density,pm25,pm10,no2,o3,so2,aq_score,density_factor,ems_factor,risk_score,risk_level
2025-11-26,Neukölln,328826,7318.6,16.544658660888672,18.997753143310547,16.789459228515625,32.805870056152344,2.827611923217773,0.6504,0.5017,0.8625,0.6514,High
2025-11-26,Pankow,415257,4031.2,15.698918342590332,17.92034912109375,12.575721740722656,34.51355743408203,2.340588092803955,0.6074,0.2763,0.6932,0.513,Medium
2025-11-26,Reinickendorf,268568,3001.1,16.07501983642578,18.31405639648437,12.898396492004396,34.64904022216797,2.289199113845825,0.6122,0.2057,1.0,0.5669,High
2025-11-26,Spandau,243977,2654.5,16.009801864624023,18.279502868652344,11.217453956604004,35.935420989990234,2.0768027305603027,0.5976,0.182,0.9947,0.5514,High
2025-11-26,Steglitz-Zehlendorf,308080,3006.0,16.284666061401367,18.50740623474121,12.984798431396484,34.86027145385742,2.2906439304351807,0.6141,0.2061,0.8973,0.5421,Medium
2025-11-26,Tempelhof-Schöneberg,359199,6765.9,16.793699264526367,19.199682235717773,16.679893493652344,32.70194625854492,2.705497026443481,0.6496,0.4638,0.7922,0.6202,High
2025-11-26,Treptow-Köpenick,275469,1635.6,16.0709171295166,18.473058700561523,14.29148006439209,34.195560455322266,2.886880874633789,0.6265,0.1121,0.9016,0.5152,Medium
2025-11-27,Charlottenburg-Wilmersdorf,344207,5316.8,14.203951835632324,17.258745193481445,17.546865463256836,34.36148452758789,1.7640401124954224,0.6354,0.3645,0.8845,0.6029,High
2025-11-27,Friedrichshain-Kreuzberg,294099,14588.2,14.204358100891112,17.251882553100586,18.200063705444336,33.42486953735352,1.7945419549942017,0.64,1.0,0.6462,0.7676,High
2025-11-27,Lichtenberg,298187,5702.6,14.10813808441162,17.133819580078125,17.363248825073242,33.412452697753906,1.855967164039612,0.6291,0.3909,0.9109,0.6162,High
2025-11-27,Marzahn-Hellersdorf,265225,4295.8,13.497509956359863,16.42024803161621,15.15700626373291,34.41339492797852,1.7267626523971558,0.5922,0.2945,0.9209,0.5702,High
2025-11-27,Mitte,386181,9784.2,14.203951835632324,17.258745193481445,17.546865463256836,34.36148452758789,1.7640401124954224,0.6354,0.6707,0.8952,0.7127,High
2025-11-27,Neukölln,328826,7318.6,13.487503051757812,16.46739387512207,15.2839994430542,36.235652923583984,1.71372652053833,0.5971,0.5017,0.8753,0.6333,High
2025-11-27,Pankow,415257,4031.2,14.204358100891112,17.251882553100586,18.200063705444336,33.42486953735352,1.7945419549942017,0.64,0.2763,0.6842,0.5238,Medium
2025-11-27,Reinickendorf,268568,3001.1,14.203951835632324,17.258745193481445,17.546865463256836,34.36148452758789,1.7640401124954224,0.6354,0.2057,0.9882,0.5732,High
2025-11-27,Spandau,243977,2654.5,13.543792724609377,16.19886589050293,14.495227813720703,36.28328323364258,1.4151562452316284,0.5893,0.182,1.0,0.5494,Medium
2025-11-27,Steglitz-Zehlendorf,308080,3006.0,12.572796821594238,15.395652770996094,13.225157737731934,38.02097702026367,1.438411831855774,0.5548,0.2061,0.8721,0.5121,Medium
2025-11-27,Tempelhof-Schöneberg,359199,6765.9,13.371044158935549,16.294158935546875,14.686324119567873,36.7655143737793,1.6281027793884275,0.5887,0.4638,0.7935,0.5962,High
