date,district,code_02_allergy_insect,code_06_breathing,code_09_cardiac_arrest,code_10_chest_pain,code_12_seizure,code_13_blood_sugar,code_17_falls,code_18_headache,code_19_heart_problems,code_20_heat_cold_exposure,code_28_stroke_tia,code_31_loss_of_consciousness,day_of_week,is_weekend,month,day_of_year,year,week_of_year,is_public_holiday,covid_flag,doy_sin,doy_cos
2018-02-07,Steglitz-Zehlendorf,0.42857142857142855,7.0,1.4285714285714286,2.857142857142857,2.0,1.0,10.714285714285714,0.14285714285714285,2.7142857142857144,0.14285714285714285,2.142857142857143,7.285714285714286,2,False,2,38,2018,6,0,0,0.6081214998935418,0.7938439653781019
2018-02-07,Tempelhof-Schöneberg,0.14285714285714285,8.714285714285714,1.4285714285714286,3.5714285714285716,1.7142857142857142,0.42857142857142855,10.428571428571429,0.5714285714285714,2.857142857142857,0.14285714285714285,3.142857142857143,5.285714285714286,2,False,2,38,2018,6,0,0,0.6081214998935418,0.7938439653781019
2018-02-07,Treptow-Köpenick,0.2857142857142857,7.142857142857143,0.8571428571428571,5.285714285714286,2.0,0.7142857142857143,10.142857142857142,0.7142857142857143,3.5714285714285716,0.0,2.857142857142857,4.571428571428571,2,False,2,38,2018,6,0,0,0.6081214998935418,0.7938439653781019
2018-02-08,Charlottenburg-Wilmersdorf,0.42857142857142855,6.285714285714286,1.0,5.571428571428571,2.0,0.7142857142857143,11.857142857142858,0.14285714285714285,3.142857142857143,0.42857142857142855,2.7142857142857144,7.0,3,False,2,39,2018,6,0,0,0.6216868902665479,0.7832658619336791
2018-02-08,Friedrichshain-Kreuzberg,0.8571428571428571,6.857142857142857,0.5714285714285714,3.857142857142857,1.7142857142857142,0.2857142857142857,8.0,0.42857142857142855,1.2857142857142858,0.0,1.5714285714285714,5.285714285714286,3,False,2,39,2018,6,0,0,0.6216868902665479,0.7832658619336791
2018-02-08,Lichtenberg,0.2857142857142857,8.857142857142858,1.1428571428571428,6.0,1.8571428571428572,0.42857142857142855,11.142857142857142,0.42857142857142855,3.5714285714285716,0.14285714285714285,1.5714285714285714,7.428571428571429,3,False,2,39,2018,6,0,0,0.6216868902665479,0.7832658619336791
2018-02-08,Marzahn-Hellersdorf,0.5714285714285714,8.428571428571429,0.8571428571428571,4.0,2.2857142857142856,0.14285714285714285,7.714285714285714,0.14285714285714285,3.857142857142857,0.14285714285714285,2.5714285714285716,6.285714285714286,3,False,2,39,2018,6,0,0,0.6216868902665479,0.7832658619336791
2018-02-08,Mitte,1.0,11.285714285714286,0.8571428571428571,6.428571428571429,3.142857142857143,1.1428571428571428,12.714285714285714,1.0,2.0,0.14285714285714285,1.8571428571428572,7.142857142857143,3,False,2,39,2018,6,0,0,0.6216868902665479,0.7832658619336791
2018-02-08,Neukölln,1.1428571428571428,9.857142857142858,1.1428571428571428,5.857142857142857,1.7142857142857142,1.0,10.857142857142858,0.42857142857142855,2.0,0.0,3.0,5.714285714285714,3,False,2,39,2018,6,0,0,0.6216868902665479,0.7832658619336791
2018-02-08,Pankow,0.2857142857142857,6.0,0.8571428571428571,4.285714285714286,2.5714285714285716,0.5714285714285714,10.857142857142858,0.14285714285714285,4.0,0.0,2.2857142857142856,5.714285714285714,3,False,2,39,2018,6,0,0,0.6216868902665479,0.7832658619336791
2018-02-08,Reinickendorf,0.14285714285714285,9.0,1.2857142857142858,5.142857142857143,1.0,0.14285714285714285,10.285714285714286,0.7142857142857143,3.0,0.0,2.142857142857143,4.571428571428571,3,False,2,39,2018,6,0,0,0.6216868902665479,0.7832658619336791
2018-02-08,Spandau,0.42857142857142855,8.285714285714286,1.2857142857142858,3.5714285714285716,2.5714285714285716,0.42857142857142855,7.142857142857143,0.0,2.7142857142857144,0.0,1.4285714285714286,2.857142857142857,3,False,2,39,2018,6,0,0,0.6216868902665479,0.7832658619336791
2018-02-08,Steglitz-Zehlendorf,0.2857142857142857,7.0,1.4285714285714286,2.7142857142857144,1.7142857142857142,1.0,10.857142857142858,0.2857142857142857,2.857142857142857,0.14285714285714285,2.0,7.142857142857143,3,False,2,39,2018,6,0,0,0.6216868902665479,0.7832658619336791
2018-02-08,Tempelhof-Schöneberg,0.2857142857142857,7.428571428571429,1.7142857142857142,3.4285714285714284,2.0,0.2857142857142857,9.714285714285714,0.7142857142857143,2.857142857142857,0.14285714285714285,3.142857142857143,5.857142857142857,3,False,2,39,2018,6,0,0,0.6216868902665479,0.7832658619336791
2018-02-08,Treptow-Köpenick,0.14285714285714285,7.285714285714286,0.8571428571428571,5.285714285714286,1.7142857142857142,0.5714285714285714,9.857142857142858,0.7142857142857143,4.142857142857143,0.0,2.857142857142857,5.142857142857143,3,False,2,39,2018,6,0,0,0.6216868902665479,0.7832658619336791
2018-02-09,Charlottenburg-Wilmersdorf,0.7142857142857143,6.714285714285714,1.0,5.714285714285714,1.7142857142857142,0.8571428571428571,13.142857142857142,0.2857142857142857,4.142857142857143,0.2857142857142857,2.4285714285714284,7.142857142857143,4,False,2,40,2018,6,0,0,0.6350683134867438,0.7724559775191742
2018-02-09,Friedrichshain-Kreuzberg,0.8571428571428571,6.285714285714286,0.8571428571428571,3.4285714285714284,1.4285714285714286,0.42857142857142855,8.142857142857142,0.8571428571428571,1.0,0.0,1.4285714285714286,5.857142857142857,4,False,2,40,2018,6,0,0,0.6350683134867438,0.7724559775191742
2018-02-09,Lichtenberg,0.2857142857142857,9.142857142857142,1.0,6.142857142857143,2.0,0.5714285714285714,10.0,0.5714285714285714,3.7142857142857144,0.14285714285714285,1.8571428571428572,6.428571428571429,4,False,2,40,2018,6,0,0,0.6350683134867438,0.7724559775191742
2018-02-09,Marzahn-Hellersdorf,0.5714285714285714,8.285714285714286,0.8571428571428571,4.285714285714286,2.142857142857143,0.14285714285714285,9.142857142857142,0.14285714285714285,4.0,0.14285714285714285,2.7142857142857144,6.428571428571429,4,False,2,40,2018,6,0,0,0.6350683134867438,0.7724559775191742
2018-02-09,Mitte,1.0,11.857142857142858,0.8571428571428571,6.285714285714286,2.857142857142857,1.1428571428571428,13.142857142857142,1.1428571428571428,2.5714285714285716,0.14285714285714285,2.2857142857142856,8.0,4,False,2,40,2018,6,0,0,0.6350683134867438,0.7724559775191742
2018-02-09,Neukölln,1.1428571428571428,10.0,1.1428571428571428,5.714285714285714,2.0,0.7142857142857143,10.285714285714286,0.8571428571428571,3.2857142857142856,0.0,3.142857142857143,4.857142857142857,4,False,2,40,2018,6,0,0,0.6350683134867438,0.7724559775191742
2018-02-09,Pankow,0.14285714285714285,6.857142857142857,0.8571428571428571,4.142857142857143,2.142857142857143,0.5714285714285714,10.428571428571429,0.2857142857142857,4.142857142857143,0.0,2.5714285714285716,7.142857142857143,4,False,2,40,2018,6,0,0,0.6350683134867438,0.7724559775191742
2018-02-09,Reinickendorf,0.14285714285714285,9.714285714285714,1.1428571428571428,5.571428571428571,1.0,0.42857142857142855,10.571428571428571,0.5714285714285714,2.7142857142857144,0.14285714285714285,2.0,4.428571428571429,4,False,2,40,2018,6,0,0,0.6350683134867438,0.7724559775191742
2018-02-09,Spandau,0.2857142857142857,8.0,1.2857142857142858,4.0,2.7142857142857144,0.8571428571428571,7.714285714285714,0.0,2.2857142857142856,0.0,1.4285714285714286,3.2857142857142856,4,False,2,40,2018,6,0,0,0.6350683134867438,0.7724559775191742
2018-02-09,Steglitz-Zehlendorf,0.2857142857142857,7.428571428571429,1.7142857142857142,3.0,2.2857142857142856,0.8571428571428571,12.0,0.42857142857142855,2.857142857142857,0.14285714285714285,1.8571428571428572,7.285714285714286,4,False,2,40,2018,6,0,0,0.6350683134867438,0.7724559775191742
2018-02-09,Tempelhof-Schöneberg,0.42857142857142855,7.714285714285714,1.7142857142857142,4.428571428571429,2.0,0.2857142857142857,9.285714285714286,0.5714285714285714,3.0,0.14285714285714285,3.0,6.285714285714286,4,False,2,40,2018,6,0,0,0.6350683134867438,0.7724559775191742
2018-02-09,Treptow-Köpenick,0.14285714285714285,8.857142857142858,0.5714285714285714,5.0,1.7142857142857142,0.7142857142857143,10.142857142857142,0.7142857142857143,3.7142857142857144,0.0,3.0,5.571428571428571,4,False,2,40,2018,6,0,0,0.6350683134867438,0.7724559775191742
2018-02-10,Charlottenburg-Wilmersdorf,0.7142857142857143,6.428571428571429,0.7142857142857143,4.714285714285714,1.5714285714285714,0.7142857142857143,14.142857142857142,0.42857142857142855,3.857142857142857,0.0,2.2857142857142856,6.857142857142857,5,True,2,41,2018,6,0,0,0.6482618097757122,0.7614175109532997
2018-02-10,Friedrichshain-Kreuzberg,0.7142857142857143,5.857142857142857,1.0,3.7142857142857144,1.5714285714285714,0.5714285714285714,9.142857142857142,0.8571428571428571,1.2857142857142858,0.0,1.4285714285714286,5.571428571428571,5,True,2,41,2018,6,0,0,0.6482618097757122,0.7614175109532997
2018-02-10,Lichtenberg,0.2857142857142857,9.142857142857142,1.1428571428571428,5.714285714285714,1.8571428571428572,0.5714285714285714,10.428571428571429,0.5714285714285714,4.0,0.14285714285714285,2.0,6.857142857142857,5,True,2,41,2018,6,0,0,0.6482618097757122,0.7614175109532997
2018-02-10,Marzahn-Hellersdorf,0.5714285714285714,7.142857142857143,0.7142857142857143,4.428571428571429,1.4285714285714286,0.0,10.857142857142858,0.42857142857142855,4.285714285714286,0.0,2.4285714285714284,6.285714285714286,5,True,2,41,2018,6,0,0,0.6482618097757122,0.7614175109532997
2018-02-10,Mitte,1.0,13.0,0.8571428571428571,6.142857142857143,2.7142857142857144,1.0,13.142857142857142,1.2857142857142858,3.142857142857143,0.14285714285714285,2.4285714285714284,9.0,5,True,2,41,2018,6,0,0,0.6482618097757122,0.7614175109532997
2018-02-10,Neukölln,1.1428571428571428,11.0,1.4285714285714286,5.285714285714286,1.7142857142857142,0.5714285714285714,10.142857142857142,0.8571428571428571,3.857142857142857,0.0,3.2857142857142856,6.0,5,True,2,41,2018,6,0,0,0.6482618097757122,0.7614175109532997
2018-02-10,Pankow,0.42857142857142855,6.714285714285714,0.8571428571428571,4.285714285714286,2.2857142857142856,0.8571428571428571,11.285714285714286,0.2857142857142857,4.0,0.0,2.2857142857142856,7.285714285714286,5,True,2,41,2018,6,0,0,0.6482618097757122,0.7614175109532997
2018-02-10,Reinickendorf,0.14285714285714285,10.142857142857142,1.4285714285714286,5.571428571428571,1.2857142857142858,0.42857142857142855,10.714285714285714,0.5714285714285714,2.7142857142857144,0.14285714285714285,2.142857142857143,5.0,5,True,2,41,2018,6,0,0,0.6482618097757122,0.7614175109532997
2018-02-10,Spandau,0.2857142857142857,9.0,1.0,4.285714285714286,3.0,1.0,7.857142857142857,0.14285714285714285,2.5714285714285716,0.0,1.7142857142857142,3.4285714285714284,5,True,2,41,2018,6,0,0,0.6482618097757122,0.7614175109532997
2018-02-10,Steglitz-Zehlendorf,0.5714285714285714,6.857142857142857,1.7142857142857142,3.5714285714285716,2.0,1.0,12.142857142857142,0.42857142857142855,2.7142857142857144,0.0,2.0,7.571428571428571,5,True,2,41,2018,6,0,0,0.6482618097757122,0.7614175109532997
2018-02-10,Tempelhof-Schöneberg,0.2857142857142857,8.857142857142858,1.5714285714285714,4.857142857142857,2.142857142857143,0.2857142857142857,8.857142857142858,0.42857142857142855,3.0,0.14285714285714285,3.142857142857143,6.428571428571429,5,True,2,41,2018,6,0,0,0.6482618097757122,0.7614175109532997
2018-02-10,Treptow-Köpenick,0.14285714285714285,10.142857142857142,0.5714285714285714,4.857142857142857,1.5714285714285714,1.0,10.285714285714286,0.8571428571428571,3.4285714285714284,0.0,3.0,6.714285714285714,5,True,2,41,2018,6,0,0,0.6482618097757122,0.7614175109532997
2018-02-11,Charlottenburg-Wilmersdorf,0.7142857142857143,6.714285714285714,0.8571428571428571,4.571428571428571,1.4285714285714286,0.7142857142857143,13.0,0.42857142857142855,4.0,0.0,2.142857142857143,7.142857142857143,6,True,2,42,2018,6,0,0,0.6612634749656386,0.7501537286959042
2018-02-11,Friedrichshain-Kreuzberg,0.7142857142857143,5.571428571428571,0.8571428571428571,3.7142857142857144,1.1428571428571428,0.5714285714285714,8.285714285714286,0.8571428571428571,1.5714285714285714,0.0,1.5714285714285714,4.571428571428571,6,True,2,42,2018,6,0,0,0.6612634749656386,0.7501537286959042
2018-02-11,Lichtenberg,0.2857142857142857,8.571428571428571,1.0,6.0,1.7142857142857142,0.5714285714285714,9.714285714285714,0.5714285714285714,3.7142857142857144,0.14285714285714285,1.5714285714285714,6.428571428571429,6,True,2,42,2018,6,0,0,0.6612634749656386,0.7501537286959042
2018-02-11,Marzahn-Hellersdorf,0.7142857142857143,6.857142857142857,1.0,5.285714285714286,1.2857142857142858,0.0,11.0,0.42857142857142855,4.142857142857143,0.0,2.2857142857142856,6.142857142857143,6,True,2,42,2018,6,0,0,0.6612634749656386,0.7501537286959042
2018-02-11,Mitte,1.0,13.285714285714286,0.8571428571428571,5.571428571428571,2.857142857142857,1.1428571428571428,12.428571428571429,1.0,3.4285714285714284,0.0,2.0,8.285714285714286,6,True,2,42,2018,6,0,0,0.6612634749656386,0.7501537286959042
2018-02-11,Neukölln,1.0,11.0,1.1428571428571428,6.285714285714286,1.7142857142857142,0.5714285714285714,9.428571428571429,0.7142857142857143,4.0,0.0,3.5714285714285716,5.714285714285714,6,True,2,42,2018,6,0,0,0.6612634749656386,0.7501537286959042
2018-02-11,Pankow,0.42857142857142855,6.857142857142857,0.8571428571428571,4.285714285714286,2.2857142857142856,0.8571428571428571,11.285714285714286,0.2857142857142857,3.857142857142857,0.0,2.142857142857143,7.142857142857143,6,True,2,42,2018,6,0,0,0.6612634749656386,0.7501537286959042
2018-02-11,Reinickendorf,0.14285714285714285,9.285714285714286,1.2857142857142858,5.714285714285714,1.1428571428571428,0.5714285714285714,10.428571428571429,0.5714285714285714,2.4285714285714284,0.14285714285714285,2.0,5.142857142857143,6,True,2,42,2018,6,0,0,0.6612634749656386,0.7501537286959042
2018-02-11,Spandau,0.2857142857142857,10.0,1.1428571428571428,3.5714285714285716,2.4285714285714284,0.8571428571428571,7.857142857142857,0.14285714285714285,2.142857142857143,0.0,1.8571428571428572,3.4285714285714284,6,True,2,42,2018,6,0,0,0.6612634749656386,0.7501537286959042
2018-02-11,Steglitz-Zehlendorf,0.42857142857142855,6.571428571428571,1.4285714285714286,3.2857142857142856,2.2857142857142856,0.8571428571428571,11.714285714285714,0.2857142857142857,2.857142857142857,0.0,1.8571428571428572,6.428571428571429,6,True,2,42,2018,6,0,0,0.6612634749656386,0.7501537286959042
2018-02-11,Tempelhof-Schöneberg,0.2857142857142857,8.857142857142858,1.2857142857142858,5.142857142857143,2.0,0.42857142857142855,8.142857142857142,0.42857142857142855,3.0,0.14285714285714285,3.142857142857143,6.857142857142857,6,True,2,42,2018,6,0,0,0.6612634749656386,0.7501537286959042
2018-02-11,Treptow-Köpenick,0.14285714285714285,9.857142857142858,0.5714285714285714,4.714285714285714,1.4285714285714286,1.0,9.0,0.7142857142857143,3.7142857142857144,0.0,2.7142857142857144,6.428571428571429,6,True,2,42,2018,6,0,0,0.6612634749656386,0.7501537286959042
2018-02-12,Charlottenburg-Wilmersdorf,0.5714285714285714,7.571428571428571,0.7142857142857143,4.571428571428571,1.7142857142857142,0.5714285714285714,13.0,0.5714285714285714,4.285714285714286,0.0,2.142857142857143,7.285714285714286,0,False,2,43,2018,7,0,0,0.6740694616546161,0.7386679638813748
2018-02-12,Friedrichshain-Kreuzberg,0.7142857142857143,5.714285714285714,0.8571428571428571,3.5714285714285716,1.4285714285714286,0.5714285714285714,7.857142857142857,0.8571428571428571,1.8571428571428572,0.0,1.5714285714285714,4.142857142857143,0,False,2,43,2018,7,0,0,0.6740694616546161,0.7386679638813748
2018-02-12,Lichtenberg,0.2857142857142857,8.285714285714286,0.8571428571428571,5.714285714285714,1.7142857142857142,0.5714285714285714,7.857142857142857,0.7142857142857143,3.857142857142857,0.14285714285714285,1.8571428571428572,5.857142857142857,0,False,2,43,2018,7,0,0,0.6740694616546161,0.7386679638813748
2018-02-12,Marzahn-Hellersdorf,0.8571428571428571,6.857142857142857,0.8571428571428571,5.0,1.2857142857142858,0.14285714285714285,11.428571428571429,0.5714285714285714,3.857142857142857,0.0,2.5714285714285716,5.571428571428571,0,False,2,43,2018,7,0,0,0.6740694616546161,0.7386679638813748
2018-02-12,Mitte,1.0,14.0,1.0,5.714285714285714,2.5714285714285716,1.1428571428571428,12.571428571428571,0.7142857142857143,3.7142857142857144,0.0,2.142857142857143,8.0,0,False,2,43,2018,7,0,0,0.6740694616546161,0.7386679638813748
2018-02-12,Neukölln,0.8571428571428571,11.142857142857142,1.0,6.0,1.5714285714285714,0.42857142857142855,10.571428571428571,0.7142857142857143,4.285714285714286,0.0,3.0,5.857142857142857,0,False,2,43,2018,7,0,0,0.6740694616546161,0.7386679638813748
2018-02-12,Pankow,0.42857142857142855,6.714285714285714,1.0,4.142857142857143,2.142857142857143,0.5714285714285714,10.857142857142858,0.2857142857142857,3.142857142857143,0.14285714285714285,1.7142857142857142,6.571428571428571,0,False,2,43,2018,7,0,0,0.6740694616546161,0.7386679638813748
2018-02-12,Reinickendorf,0.2857142857142857,9.571428571428571,1.4285714285714286,4.571428571428571,1.1428571428571428,0.5714285714285714,10.857142857142858,0.42857142857142855,2.2857142857142856,0.14285714285714285,2.4285714285714284,5.714285714285714,0,False,2,43,2018,7,0,0,0.6740694616546161,0.7386679638813748
2018-02-12,Spandau,0.2857142857142857,9.428571428571429,1.1428571428571428,3.857142857142857,2.142857142857143,0.8571428571428571,8.285714285714286,0.14285714285714285,2.0,0.0,1.8571428571428572,3.7142857142857144,0,False,2,43,2018,7,0,0,0.6740694616546161,0.7386679638813748
2018-02-12,Steglitz-Zehlendorf,0.42857142857142855,6.857142857142857,1.5714285714285714,3.142857142857143,2.5714285714285716,0.5714285714285714,11.714285714285714,0.42857142857142855,2.4285714285714284,0.0,1.8571428571428572,6.428571428571429,0,False,2,43,2018,7,0,0,0.6740694616546161,0.7386679638813748
2018-02-12,Tempelhof-Schöneberg,0.2857142857142857,9.285714285714286,1.1428571428571428,5.428571428571429,2.0,0.8571428571428571,8.428571428571429,0.5714285714285714,3.142857142857143,0.14285714285714285,3.2857142857142856,6.0,0,False,2,43,2018,7,0,0,0.6740694616546161,0.7386679638813748
2018-02-12,Treptow-Köpenick,0.14285714285714285,9.857142857142858,0.5714285714285714,5.0,1.0,1.5714285714285714,8.857142857142858,0.42857142857142855,4.0,0.0,2.5714285714285716,6.857142857142857,0,False,2,43,2018,7,0,0,0.6740694616546161,0.7386679638813748
2018-02-13,Charlottenburg-Wilmersdorf,0.8571428571428571,8.142857142857142,0.7142857142857143,3.857142857142857,2.0,0.7142857142857143,13.571428571428571,0.42857142857142855,3.7142857142857144,0.14285714285714285,2.4285714285714284,6.714285714285714,1,False,2,44,2018,7,0,0,0.6866759803451553,0.726963615332308
2018-02-13,Friedrichshain-Kreuzberg,0.5714285714285714,5.285714285714286,0.8571428571428571,3.2857142857142856,1.7142857142857142,0.7142857142857143,7.857142857142857,1.0,1.8571428571428572,0.0,1.4285714285714286,4.428571428571429,1,False,2,44,2018,7,0,0,0.6866759803451553,0.726963615332308
2018-02-13,Lichtenberg,0.42857142857142855,8.714285714285714,0.8571428571428571,6.0,1.7142857142857142,0.8571428571428571,8.857142857142858,0.8571428571428571,4.285714285714286,0.14285714285714285,2.2857142857142856,6.142857142857143,1,False,2,44,2018,7,0,0,0.6866759803451553,0.726963615332308
2018-02-13,Marzahn-Hellersdorf,0.8571428571428571,6.428571428571429,0.8571428571428571,5.428571428571429,1.0,0.14285714285714285,10.857142857142858,0.5714285714285714,3.5714285714285716,0.0,2.2857142857142856,5.571428571428571,1,False,2,44,2018,7,0,0,0.6866759803451553,0.726963615332308
2018-02-13,Mitte,0.8571428571428571,15.0,1.0,6.0,2.7142857142857144,1.2857142857142858,12.571428571428571,0.5714285714285714,3.5714285714285716,0.0,2.142857142857143,8.142857142857142,1,False,2,44,2018,7,0,0,0.6866759803451553,0.726963615332308
2018-02-13,Neukölln,0.5714285714285714,11.142857142857142,1.1428571428571428,5.857142857142857,1.4285714285714286,0.5714285714285714,10.428571428571429,0.7142857142857143,4.857142857142857,0.0,2.7142857142857144,6.428571428571429,1,False,2,44,2018,7,0,0,0.6866759803451553,0.726963615332308
2018-02-13,Pankow,0.7142857142857143,7.142857142857143,1.0,4.714285714285714,2.142857142857143,0.8571428571428571,11.571428571428571,0.2857142857142857,2.857142857142857,0.2857142857142857,1.7142857142857142,6.142857142857143,1,False,2,44,2018,7,0,0,0.6866759803451553,0.726963615332308
2018-02-13,Reinickendorf,0.2857142857142857,9.714285714285714,1.4285714285714286,3.7142857142857144,1.5714285714285714,0.7142857142857143,11.0,0.14285714285714285,2.0,0.14285714285714285,3.0,5.428571428571429,1,False,2,44,2018,7,0,0,0.6866759803451553,0.726963615332308
2018-02-13,Spandau,0.2857142857142857,9.571428571428571,0.8571428571428571,3.142857142857143,2.0,0.8571428571428571,8.714285714285714,0.14285714285714285,1.8571428571428572,0.0,1.7142857142857142,3.7142857142857144,1,False,2,44,2018,7,0,0,0.6866759803451553,0.726963615332308
2018-02-13,Steglitz-Zehlendorf,0.42857142857142855,6.428571428571429,1.2857142857142858,3.0,2.7142857142857144,0.14285714285714285,12.142857142857142,0.42857142857142855,2.7142857142857144,0.0,2.0,6.714285714285714,1,False,2,44,2018,7,0,0,0.6866759803451553,0.726963615332308
2018-02-13,Tempelhof-Schöneberg,0.42857142857142855,9.714285714285714,1.1428571428571428,5.0,2.0,1.0,9.0,0.42857142857142855,3.857142857142857,0.14285714285714285,3.142857142857143,5.857142857142857,1,False,2,44,2018,7,0,0,0.6866759803451553,0.726963615332308
2018-02-13,Treptow-Köpenick,0.14285714285714285,9.857142857142858,0.42857142857142855,4.285714285714286,0.7142857142857143,1.2857142857142858,9.142857142857142,0.2857142857142857,4.0,0.0,2.7142857142857144,5.714285714285714,1,False,2,44,2018,7,0,0,0.6866759803451553,0.726963615332308
2018-02-14,Charlottenburg-Wilmersdorf,0.8571428571428571,7.857142857142857,0.5714285714285714,4.571428571428571,2.0,0.7142857142857143,13.142857142857142,0.5714285714285714,4.142857142857143,0.2857142857142857,3.142857142857143,6.857142857142857,2,False,2,45,2018,7,0,0,0.6990793005655562,0.7150441465537444
2018-02-14,Friedrichshain-Kreuzberg,0.2857142857142857,5.142857142857143,0.8571428571428571,2.5714285714285716,2.0,0.7142857142857143,7.571428571428571,1.0,1.7142857142857142,0.0,1.7142857142857142,4.571428571428571,2,False,2,45,2018,7,0,0,0.6990793005655562,0.7150441465537444
2018-02-14,Lichtenberg,0.42857142857142855,8.0,0.8571428571428571,6.285714285714286,1.7142857142857142,0.7142857142857143,9.714285714285714,0.7142857142857143,4.142857142857143,0.14285714285714285,2.2857142857142856,5.285714285714286,2,False,2,45,2018,7,0,0,0.6990793005655562,0.7150441465537444
2018-02-14,Marzahn-Hellersdorf,0.7142857142857143,7.428571428571429,0.8571428571428571,5.714285714285714,0.8571428571428571,0.2857142857142857,10.142857142857142,0.7142857142857143,3.5714285714285716,0.0,2.5714285714285716,5.142857142857143,2,False,2,45,2018,7,0,0,0.6990793005655562,0.7150441465537444
2018-02-14,Mitte,1.0,15.142857142857142,1.1428571428571428,6.0,2.2857142857142856,1.2857142857142858,12.714285714285714,0.42857142857142855,4.857142857142857,0.14285714285714285,2.142857142857143,7.857142857142857,2,False,2,45,2018,7,0,0,0.6990793005655562,0.7150441465537444
2018-02-14,Neukölln,0.2857142857142857,11.142857142857142,1.0,4.857142857142857,1.2857142857142858,0.7142857142857143,9.571428571428571,0.5714285714285714,4.428571428571429,0.0,2.5714285714285716,6.428571428571429,2,False,2,45,2018,7,0,0,0.6990793005655562,0.7150441465537444
2018-02-14,Pankow,0.8571428571428571,7.428571428571429,0.7142857142857143,4.714285714285714,2.0,1.0,11.0,0.2857142857142857,2.4285714285714284,0.2857142857142857,2.5714285714285716,6.428571428571429,2,False,2,45,2018,7,0,0,0.6990793005655562,0.7150441465537444
2018-02-14,Reinickendorf,0.2857142857142857,9.857142857142858,1.4285714285714286,3.5714285714285716,1.7142857142857142,0.5714285714285714,10.285714285714286,0.14285714285714285,1.5714285714285714,0.14285714285714285,3.0,5.571428571428571,2,False,2,45,2018,7,0,0,0.6990793005655562,0.7150441465537444
2018-02-14,Spandau,0.14285714285714285,9.285714285714286,0.7142857142857143,4.0,2.0,0.8571428571428571,9.857142857142858,0.14285714285714285,1.4285714285714286,0.0,2.0,3.7142857142857144,2,False,2,45,2018,7,0,0,0.6990793005655562,0.7150441465537444
2018-02-14,Steglitz-Zehlendorf,0.2857142857142857,6.714285714285714,1.0,2.7142857142857144,2.857142857142857,0.14285714285714285,10.714285714285714,0.8571428571428571,2.857142857142857,0.0,2.2857142857142856,6.571428571428571,2,False,2,45,2018,7,0,0,0.6990793005655562,0.7150441465537444
2018-02-14,Tempelhof-Schöneberg,0.42857142857142855,9.857142857142858,1.0,5.714285714285714,1.8571428571428572,1.0,9.0,0.42857142857142855,4.142857142857143,0.14285714285714285,3.0,5.857142857142857,2,False,2,45,2018,7,0,0,0.6990793005655562,0.7150441465537444
2018-02-14,Treptow-Köpenick,0.14285714285714285,9.285714285714286,0.7142857142857143,4.428571428571429,0.7142857142857143,1.4285714285714286,9.428571428571429,0.2857142857142857,4.0,0.0,2.7142857142857144,5.857142857142857,2,False,2,45,2018,7,0,0,0.6990793005655562,0.7150441465537444
2018-02-15,Charlottenburg-Wilmersdorf,0.8571428571428571,7.142857142857143,0.5714285714285714,4.285714285714286,1.8571428571428572,0.7142857142857143,13.571428571428571,0.5714285714285714,4.714285714285714,0.2857142857142857,3.4285714285714284,6.571428571428571,3,False,2,46,2018,7,0,0,0.7112757519738152,0.7029130847082615
2018-02-15,Friedrichshain-Kreuzberg,0.5714285714285714,4.714285714285714,1.0,2.2857142857142856,1.7142857142857142,0.7142857142857143,8.142857142857142,0.8571428571428571,1.7142857142857142,0.0,1.5714285714285714,4.428571428571429,3,False,2,46,2018,7,0,0,0.7112757519738152,0.7029130847082615
2018-02-15,Lichtenberg,0.42857142857142855,7.0,1.5714285714285714,6.0,1.7142857142857142,1.1428571428571428,9.857142857142858,1.0,4.428571428571429,0.14285714285714285,2.2857142857142856,4.428571428571429,3,False,2,46,2018,7,0,0,0.7112757519738152,0.7029130847082615
2018-02-15,Marzahn-Hellersdorf,0.5714285714285714,8.285714285714286,0.5714285714285714,5.0,0.42857142857142855,0.42857142857142855,9.714285714285714,0.8571428571428571,3.4285714285714284,0.0,2.4285714285714284,5.428571428571429,3,False,2,46,2018,7,0,0,0.7112757519738152,0.7029130847082615
2018-02-15,Mitte,1.0,14.142857142857142,1.0,5.428571428571429,1.8571428571428572,1.2857142857142858,12.428571428571429,0.8571428571428571,5.428571428571429,0.14285714285714285,2.4285714285714284,9.142857142857142,3,False,2,46,2018,7,0,0,0.7112757519738152,0.7029130847082615
2018-02-15,Neukölln,0.14285714285714285,12.285714285714286,1.0,4.571428571428571,1.4285714285714286,0.8571428571428571,9.285714285714286,0.5714285714285714,4.142857142857143,0.0,2.0,5.571428571428571,3,False,2,46,2018,7,0,0,0.7112757519738152,0.7029130847082615
2018-02-15,Pankow,0.8571428571428571,7.571428571428571,0.7142857142857143,4.0,2.0,1.0,10.857142857142858,0.2857142857142857,2.857142857142857,0.2857142857142857,2.857142857142857,6.714285714285714,3,False,2,46,2018,7,0,0,0.7112757519738152,0.7029130847082615
2018-02-15,Reinickendorf,0.14285714285714285,9.142857142857142,1.1428571428571428,3.2857142857142856,1.5714285714285714,1.0,10.428571428571429,0.14285714285714285,2.0,0.14285714285714285,3.0,5.571428571428571,3,False,2,46,2018,7,0,0,0.7112757519738152,0.7029130847082615
